dataset,row_id,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,TotalSpent,GroupId,HasGroup,Deck,CabinNo,Side,DeckNSide
test,3244,7124_01,Europa,True,C/229/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Eltares Aillyber,,0.0,7124,True,C,229,P,C/P
test,3245,7124_02,Europa,True,C/229/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Menkard Aillyber,,0.0,7124,True,C,229,P,C/P
test,3246,7124_03,Europa,False,C/229/P,,41.0,False,0.0,2925.0,0.0,1623.0,0.0,Tarrak Aillyber,,4548.0,7124,True,C,229,P,C/P
test,3247,7125_01,Mars,True,,PSO J318.5-22,41.0,False,0.0,0.0,0.0,0.0,0.0,Nakes Eccle,,0.0,7125,False,,,,
test,3248,7129_01,Earth,False,F/1367/S,TRAPPIST-1e,22.0,False,8.0,796.0,1825.0,553.0,0.0,Curtle Klinson,,3182.0,7129,False,F,1367,S,F/S
test,3249,7130_01,Earth,True,G/1147/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Ine Jacostarks,,0.0,7130,True,G,1147,P,G/P
test,3250,7130_02,Earth,True,G/1147/P,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Anney Jacostarks,,0.0,7130,True,G,1147,P,G/P
test,3251,7130_03,Earth,False,F/1477/P,TRAPPIST-1e,16.0,False,,36.0,125.0,4.0,13.0,Kenda Sullones,,,7130,True,F,1477,P,F/P
test,3252,7130_04,Earth,False,E/457/P,PSO J318.5-22,27.0,False,0.0,0.0,0.0,687.0,2.0,Frey Torrez,,689.0,7130,True,E,457,P,E/P
test,3253,7130_05,Earth,,G/1147/P,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Stene Jacostarks,,0.0,7130,True,G,1147,P,G/P
test,3254,7130_06,Earth,False,G/1147/P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Franda Jacostarks,,0.0,7130,True,G,1147,P,G/P
test,3255,7130_07,Earth,False,G/1147/P,TRAPPIST-1e,32.0,False,808.0,0.0,2.0,0.0,0.0,Lesley Sullones,,810.0,7130,True,G,1147,P,G/P
test,3256,7131_01,Earth,False,F/1478/P,TRAPPIST-1e,35.0,False,22.0,1240.0,0.0,1.0,1.0,Craine Rices,,1264.0,7131,False,F,1478,P,F/P
test,3257,7135_01,Earth,True,G/1166/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Anie Gainebergan,,0.0,7135,True,G,1166,S,G/S
test,3258,7135_02,Earth,False,F/1369/S,55 Cancri e,17.0,False,0.0,0.0,799.0,2.0,0.0,Stace Gainebergan,,801.0,7135,True,F,1369,S,F/S
test,3259,7135_03,Earth,False,F/1369/S,PSO J318.5-22,49.0,False,0.0,1473.0,4.0,37.0,0.0,Fayel Gainebergan,,1514.0,7135,True,F,1369,S,F/S
test,3260,7135_04,Earth,True,G/1166/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Anae Gainebergan,,0.0,7135,True,G,1166,S,G/S
test,3261,7136_01,Earth,True,G/1149/P,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Hery Lynnerett,,0.0,7136,False,G,1149,P,G/P
test,3262,7138_01,Mars,False,F/1370/S,TRAPPIST-1e,27.0,False,1298.0,460.0,63.0,0.0,0.0,Anamse Tecre,,1821.0,7138,False,F,1370,S,F/S
test,3263,7139_01,Europa,False,C/230/P,TRAPPIST-1e,59.0,False,0.0,186.0,0.0,945.0,2655.0,Bens Pippoppere,,3786.0,7139,False,C,230,P,C/P
test,3264,7141_01,Earth,False,F/1480/P,PSO J318.5-22,25.0,False,91.0,403.0,0.0,64.0,0.0,Lewise Sosalinson,,558.0,7141,False,F,1480,P,F/P
test,3265,7145_01,Earth,False,F/1373/S,TRAPPIST-1e,21.0,False,1219.0,742.0,5.0,324.0,0.0,Tanley Mirez,,2290.0,7145,False,F,1373,S,F/S
test,3266,7146_01,Earth,False,F/1481/P,TRAPPIST-1e,15.0,False,,0.0,8.0,1.0,2079.0,Tance Dotsondez,,,7146,False,F,1481,P,F/P
test,3267,7147_01,Europa,True,C/262/S,55 Cancri e,28.0,,0.0,0.0,0.0,0.0,0.0,Grastab Prefule,,0.0,7147,False,C,262,S,C/S
test,3268,7150_01,Earth,False,E/458/P,TRAPPIST-1e,42.0,False,0.0,387.0,0.0,241.0,31.0,Vin Herreras,,659.0,7150,True,E,458,P,E/P
test,3269,7150_02,Earth,True,G/1151/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Fanna Herreras,,0.0,7150,True,G,1151,P,G/P
test,3270,7153_01,Earth,False,F/1374/S,TRAPPIST-1e,21.0,False,0.0,,0.0,463.0,0.0,Janita Yorkland,,,7153,False,F,1374,S,F/S
test,3271,7154_01,Earth,False,F/1483/P,TRAPPIST-1e,48.0,False,376.0,0.0,24.0,0.0,483.0,Derry Joyneidez,,883.0,7154,False,F,1483,P,F/P
test,3272,7158_01,Earth,False,F/1484/P,TRAPPIST-1e,24.0,False,410.0,0.0,154.0,0.0,125.0,Bra Currisones,,689.0,7158,False,F,1484,P,F/P
test,3273,7163_01,Europa,True,C/231/P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Tach Spedlybood,,0.0,7163,True,C,231,P,C/P
test,3274,7163_02,Europa,True,C/231/P,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Grafirk Spedlybood,,0.0,7163,True,C,231,P,C/P
test,3275,7163_03,Europa,False,C/231/P,55 Cancri e,32.0,False,0.0,2367.0,0.0,9891.0,88.0,Salas Spedlybood,,12346.0,7163,True,C,231,P,C/P
test,3276,7164_01,Earth,False,G/1153/P,PSO J318.5-22,29.0,False,2.0,213.0,,19.0,226.0,Louisa Mejiaddox,,,7164,False,G,1153,P,G/P
test,3277,7169_01,Earth,True,G/1169/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Andary Alfordonard,,0.0,7169,False,G,1169,S,G/S
test,3278,7172_01,Mars,False,E/477/S,TRAPPIST-1e,24.0,False,58.0,177.0,279.0,15.0,1552.0,Ban Letty,,2081.0,7172,True,E,477,S,E/S
test,3279,7172_02,Mars,False,E/477/S,TRAPPIST-1e,52.0,False,1350.0,0.0,0.0,0.0,19.0,Skix Letty,,1369.0,7172,True,E,477,S,E/S
test,3280,7174_01,Earth,False,F/1379/S,TRAPPIST-1e,21.0,False,0.0,4.0,4.0,636.0,0.0,Gleney Solinez,,644.0,7174,False,F,1379,S,F/S
test,3281,7178_01,Mars,True,F/1487/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Allota Bush,,0.0,7178,False,F,1487,P,F/P
test,3282,7183_01,Earth,True,,TRAPPIST-1e,19.0,,0.0,0.0,0.0,0.0,0.0,Janne Brookes,,0.0,7183,False,,,,
test,3283,7185_01,Europa,True,D/224/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Arix Baltragnal,,0.0,7185,False,D,224,P,D/P
test,3284,7195_01,Earth,True,G/1173/S,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Gretty Hallahaney,,0.0,7195,False,G,1173,S,G/S
test,3285,7196_01,Mars,True,F/1491/P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Griste Crité,,0.0,7196,False,F,1491,P,F/P
test,3286,7198_01,Earth,True,G/1159/P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Shally Diazarez,,0.0,7198,False,G,1159,P,G/P
test,3287,7201_01,Mars,False,F/1384/S,TRAPPIST-1e,64.0,False,509.0,,1023.0,0.0,80.0,Cord Spore,,,7201,False,F,1384,S,F/S
test,3288,7204_01,Mars,False,F/1385/S,55 Cancri e,24.0,False,114.0,0.0,0.0,1479.0,0.0,Bonutz Prist,,1593.0,7204,False,F,1385,S,F/S
test,3289,7209_01,Europa,False,E/479/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Lesaton Dengshred,,0.0,7209,True,E,479,S,E/S
test,3290,7209_02,Europa,False,E/479/S,TRAPPIST-1e,26.0,False,0.0,2768.0,0.0,5.0,559.0,Jabba Dengshred,,3332.0,7209,True,E,479,S,E/S
test,3291,7211_01,Mars,False,E/480/S,TRAPPIST-1e,31.0,False,1415.0,0.0,271.0,412.0,0.0,Gonut Reke,,2098.0,7211,False,E,480,S,E/S
test,3292,7212_01,Earth,False,F/1388/S,TRAPPIST-1e,18.0,False,0.0,1201.0,0.0,0.0,0.0,Terta Kochroeders,,1201.0,7212,False,F,1388,S,F/S
test,3293,7213_01,Earth,True,G/1162/P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Eleaha Flynney,,0.0,7213,False,G,1162,P,G/P
test,3294,7220_01,Europa,False,B/272/S,TRAPPIST-1e,34.0,False,135.0,207.0,0.0,1471.0,876.0,Weino Entenedy,,2689.0,7220,False,B,272,S,B/S
test,3295,7222_01,Earth,False,F/1496/P,TRAPPIST-1e,32.0,False,1.0,946.0,2.0,0.0,0.0,Pamiea Estiagosen,,949.0,7222,False,F,1496,P,F/P
test,3296,7223_01,Mars,True,F/1390/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Whers Raf,,0.0,7223,False,F,1390,S,F/S
test,3297,7228_01,Earth,True,G/1176/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Kirky Hurchanney,,0.0,7228,False,G,1176,S,G/S
test,3298,7231_01,Earth,False,F/1498/P,TRAPPIST-1e,39.0,False,1230.0,0.0,7.0,163.0,48.0,Dellia Andackson,,1448.0,7231,False,F,1498,P,F/P
test,3299,7237_01,Earth,,G/1179/S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Darrie Colleruces,,0.0,7237,False,G,1179,S,G/S
test,3300,7239_01,Earth,True,G/1164/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Veremy Mayods,,0.0,7239,False,G,1164,P,G/P
test,3301,7241_01,Europa,True,A/88/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Diskeon Caticuous,,0.0,7241,True,A,88,S,A/S
test,3302,7241_02,Europa,False,A/88/S,TRAPPIST-1e,24.0,False,0.0,1455.0,172.0,7690.0,20.0,Coxan Caticuous,,9337.0,7241,True,A,88,S,A/S
test,3303,7243_01,Earth,True,G/1180/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Essara Vales,,0.0,7243,True,G,1180,S,G/S
test,3304,7243_02,Earth,True,G/1180/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Holey Vales,,0.0,7243,True,G,1180,S,G/S
test,3305,7243_03,Earth,True,G/1180/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Marlly Vales,,0.0,7243,True,G,1180,S,G/S
test,3306,7243_04,Earth,False,F/1393/S,55 Cancri e,21.0,False,0.0,0.0,256.0,979.0,0.0,Chelly Vales,,1235.0,7243,True,F,1393,S,F/S
test,3307,7243_05,Earth,True,G/1180/S,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,Harlos Vales,,0.0,7243,True,G,1180,S,G/S
test,3308,7244_01,Earth,True,G/1181/S,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Hollie Griffince,,0.0,7244,False,G,1181,S,G/S
test,3309,7245_01,Mars,False,F/1394/S,TRAPPIST-1e,41.0,False,149.0,1.0,2216.0,0.0,0.0,Flys Hart,,2366.0,7245,False,F,1394,S,F/S
test,3310,7248_01,Mars,False,F/1500/P,55 Cancri e,32.0,False,976.0,0.0,84.0,22.0,0.0,Hony Mité,,1082.0,7248,True,F,1500,P,F/P
test,3311,7248_02,Mars,True,F/1500/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Tures Mité,,0.0,7248,True,F,1500,P,F/P
test,3312,7251_01,Earth,True,G/1165/P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Duana Charryerry,,0.0,7251,False,G,1165,P,G/P
test,3313,7254_01,Earth,False,E/483/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,292.0,1334.0,Timmie Rushing,,1626.0,7254,False,E,483,S,E/S
test,3314,7262_01,Mars,False,F/1504/P,TRAPPIST-1e,45.0,False,381.0,1.0,1512.0,586.0,0.0,Eang Cheen,,2480.0,7262,False,F,1504,P,F/P
test,3315,7263_01,,False,F/1399/S,TRAPPIST-1e,30.0,False,1.0,0.0,478.0,4.0,321.0,Joela Bonder,,804.0,7263,False,F,1399,S,F/S
test,3316,7264_01,Earth,False,F/1400/S,TRAPPIST-1e,56.0,False,758.0,0.0,0.0,0.0,1.0,Robyny Conleydenan,,759.0,7264,False,F,1400,S,F/S
test,3317,7265_01,Earth,False,,TRAPPIST-1e,13.0,False,0.0,324.0,138.0,49.0,133.0,Calvia Bookson,,644.0,7265,False,,,,
test,3318,7266_01,Earth,False,G/1182/S,TRAPPIST-1e,19.0,False,0.0,0.0,39.0,449.0,321.0,Dorie Lardy,,809.0,7266,True,G,1182,S,G/S
test,3319,7266_02,Earth,True,G/1182/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Doray Lardy,,0.0,7266,True,G,1182,S,G/S
test,3320,7266_03,Earth,False,G/1182/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Aliey Lardy,,0.0,7266,True,G,1182,S,G/S
test,3321,7269_01,Earth,False,F/1505/P,PSO J318.5-22,60.0,False,250.0,0.0,0.0,355.0,6.0,Lerion Hayder,,611.0,7269,True,F,1505,P,F/P
test,3322,7269_02,Earth,True,G/1169/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Ellena Hayder,,0.0,7269,True,G,1169,P,G/P
test,3323,7272_01,Earth,True,G/1172/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Marlly Dotsonton,,0.0,7272,False,G,1172,P,G/P
test,3324,7275_01,Earth,False,F/1402/S,PSO J318.5-22,64.0,False,245.0,2414.0,0.0,0.0,13.0,Violey Blacks,,2672.0,7275,False,F,1402,S,F/S
test,3325,7281_01,Europa,False,C/266/S,TRAPPIST-1e,34.0,False,0.0,1415.0,0.0,0.0,1238.0,Krab Pronfraked,,2653.0,7281,False,C,266,S,C/S
test,3326,7282_01,Earth,True,G/1173/P,PSO J318.5-22,30.0,False,0.0,0.0,0.0,0.0,0.0,Ale Blace,,0.0,7282,False,G,1173,P,G/P
test,3327,7286_01,Mars,False,D/226/P,TRAPPIST-1e,62.0,False,933.0,0.0,0.0,28.0,0.0,Bler Saste,,961.0,7286,False,D,226,P,D/P
test,3328,7287_01,Europa,True,B/274/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Aspicah Drivery,,0.0,7287,False,B,274,S,B/S
test,3329,7288_01,Earth,False,F/1403/S,TRAPPIST-1e,33.0,False,229.0,248.0,0.0,402.0,0.0,Inen Ricker,,879.0,7288,False,F,1403,S,F/S
test,3330,7291_01,Earth,True,G/1186/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Jodye Rasmussony,,0.0,7291,False,G,1186,S,G/S
test,3331,7293_01,Earth,False,E/469/P,TRAPPIST-1e,51.0,False,0.0,491.0,0.0,298.0,0.0,Deandy Vincenton,,789.0,7293,False,E,469,P,E/P
test,3332,7294_01,Earth,False,G/1187/S,TRAPPIST-1e,23.0,False,514.0,0.0,22.0,1.0,1.0,Daryla Cooperkins,,538.0,7294,False,G,1187,S,G/S
test,3333,7295_01,Earth,False,E/470/P,TRAPPIST-1e,18.0,False,96.0,0.0,607.0,0.0,1.0,Milyn Buckentry,,704.0,7295,True,E,470,P,E/P
test,3334,7295_02,Earth,False,E/470/P,TRAPPIST-1e,47.0,False,1095.0,320.0,1015.0,0.0,0.0,Elene Buckentry,,2430.0,7295,True,E,470,P,E/P
test,3335,7299_01,Earth,False,F/1404/S,TRAPPIST-1e,58.0,False,0.0,0.0,806.0,0.0,15.0,Melice Balley,,821.0,7299,False,F,1404,S,F/S
test,3336,7308_01,Europa,True,C/267/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Dscha Fransumint,,0.0,7308,False,C,267,S,C/S
test,3337,7312_01,Mars,False,D/230/P,TRAPPIST-1e,44.0,False,106.0,0.0,2561.0,348.0,0.0,Ranch Buncy,,3015.0,7312,False,D,230,P,D/P
test,3338,7315_01,Earth,True,G/1175/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Briane Puckley,,0.0,7315,False,G,1175,P,G/P
test,3339,7316_01,Earth,False,F/1515/P,PSO J318.5-22,43.0,False,0.0,726.0,1.0,23.0,0.0,Walles Hickett,,750.0,7316,False,F,1515,P,F/P
test,3340,7317_01,Earth,False,F/1406/S,TRAPPIST-1e,21.0,False,2.0,0.0,0.0,697.0,0.0,Andona Cruzaley,,699.0,7317,False,F,1406,S,F/S
test,3341,7318_01,Mars,False,F/1407/S,PSO J318.5-22,29.0,False,1061.0,7.0,312.0,0.0,11.0,,,1391.0,7318,False,F,1407,S,F/S
test,3342,7319_01,Earth,False,G/1176/P,PSO J318.5-22,13.0,False,33.0,28.0,685.0,27.0,,Phia Thonyderson,,,7319,True,G,1176,P,G/P
test,3343,7319_02,Earth,False,G/1176/P,PSO J318.5-22,16.0,False,13.0,805.0,2.0,8.0,6.0,Branda Thonyderson,,834.0,7319,True,G,1176,P,G/P
test,3344,7319_03,Earth,False,F/1516/P,TRAPPIST-1e,25.0,False,0.0,733.0,0.0,0.0,0.0,Veremy Thonyderson,,733.0,7319,True,F,1516,P,F/P
test,3345,7325_01,Earth,False,E/472/P,TRAPPIST-1e,19.0,False,0.0,1.0,451.0,1100.0,67.0,Troya Smalls,,1619.0,7325,False,E,472,P,E/P
test,3346,7329_01,Europa,False,E/473/P,TRAPPIST-1e,29.0,False,0.0,2783.0,195.0,897.0,852.0,Tabiton Coillery,,4727.0,7329,True,E,473,P,E/P
test,3347,7329_02,Europa,False,E/473/P,TRAPPIST-1e,35.0,True,0.0,3131.0,0.0,203.0,719.0,Sulabik Coillery,,4053.0,7329,True,E,473,P,E/P
test,3348,7329_03,Europa,False,E/473/P,55 Cancri e,56.0,False,132.0,4531.0,2.0,119.0,67.0,Muonin Coillery,,4851.0,7329,True,E,473,P,E/P
test,3349,7333_01,Earth,False,E/489/S,TRAPPIST-1e,20.0,False,612.0,154.0,4.0,17.0,0.0,Irmark Marshopper,,787.0,7333,False,E,489,S,E/S
test,3350,7335_01,Earth,True,G/1177/P,PSO J318.5-22,38.0,,0.0,0.0,0.0,0.0,0.0,Allia Haydenez,,0.0,7335,False,G,1177,P,G/P
test,3351,7345_01,Mars,False,F/1521/P,TRAPPIST-1e,18.0,False,350.0,0.0,107.0,0.0,892.0,Gra Flell,,1349.0,7345,False,F,1521,P,F/P
test,3352,7348_01,Mars,False,F/1414/S,TRAPPIST-1e,26.0,False,1189.0,0.0,632.0,0.0,0.0,Heat Coune,,1821.0,7348,True,F,1414,S,F/S
test,3353,7348_02,Mars,True,F/1414/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Pebix Coune,,0.0,7348,True,F,1414,S,F/S
test,3354,7348_03,Mars,False,F/1414/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Othawk Coune,,0.0,7348,True,F,1414,S,F/S
test,3355,7349_01,Earth,False,G/1180/P,TRAPPIST-1e,36.0,False,0.0,152.0,0.0,146.0,329.0,Kendy Braymon,,627.0,7349,False,G,1180,P,G/P
test,3356,7352_01,Earth,False,F/1415/S,PSO J318.5-22,25.0,False,1197.0,102.0,0.0,0.0,0.0,Nica Pottley,,1299.0,7352,False,F,1415,S,F/S
test,3357,7354_01,Europa,True,B/242/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Sadirak Trameterty,,0.0,7354,True,B,242,P,B/P
test,3358,7354_02,Europa,False,B/242/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Bahyon Trameterty,,0.0,7354,True,B,242,P,B/P
test,3359,7354_03,Europa,True,B/242/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Cellus Crakete,,0.0,7354,True,B,242,P,B/P
test,3360,7354_04,Europa,False,B/242/P,TRAPPIST-1e,60.0,False,0.0,1959.0,91.0,2206.0,7229.0,Ionium Trameterty,,11485.0,7354,True,B,242,P,B/P
test,3361,7354_05,Europa,True,B/242/P,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,Meratzn Brakeril,,0.0,7354,True,B,242,P,B/P
test,3362,7354_06,Europa,False,B/242/P,TRAPPIST-1e,36.0,False,0.0,911.0,0.0,749.0,1.0,Mesarid Brakeril,,1661.0,7354,True,B,242,P,B/P
test,3363,7355_01,Mars,False,E/491/S,TRAPPIST-1e,22.0,False,848.0,0.0,5.0,445.0,0.0,Coate Chmad,,1298.0,7355,False,E,491,S,E/S
test,3364,7357_01,Earth,True,G/1193/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Ralda Garrez,,0.0,7357,False,G,1193,S,G/S
test,3365,7362_01,Earth,False,G/1195/S,TRAPPIST-1e,37.0,False,48.0,84.0,0.0,20.0,658.0,Alber Hornettoney,,810.0,7362,False,G,1195,S,G/S
test,3366,7363_01,Earth,True,G/1182/P,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,0.0,,,0.0,7363,False,G,1182,P,G/P
test,3367,7364_01,Earth,False,G/1196/S,TRAPPIST-1e,44.0,False,1.0,0.0,,0.0,0.0,,,,7364,False,G,1196,S,G/S
test,3368,7368_01,Europa,True,,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Pharmus Frolestty,,0.0,7368,False,,,,
test,3369,7369_01,Mars,False,F/1524/P,TRAPPIST-1e,31.0,False,953.0,0.0,20.0,382.0,556.0,,,1911.0,7369,False,F,1524,P,F/P
test,3370,7373_01,Europa,True,B/275/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Alyark Unrent,,0.0,7373,True,B,275,S,B/S
test,3371,7373_02,Europa,True,B/275/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Ruchban Unrent,,0.0,7373,True,B,275,S,B/S
test,3372,7375_01,Earth,False,E/493/S,TRAPPIST-1e,19.0,False,0.0,1.0,757.0,12.0,18.0,France Gilleranks,,788.0,7375,False,E,493,S,E/S
test,3373,7378_01,Earth,False,F/1528/P,TRAPPIST-1e,33.0,False,157.0,645.0,0.0,1447.0,1.0,Daley Floways,,2250.0,7378,False,F,1528,P,F/P
test,3374,7380_01,Europa,False,B/276/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Lesatik Witicheal,,0.0,7380,True,B,276,S,B/S
test,3375,7380_02,Europa,True,B/276/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Yildunt Witicheal,,0.0,7380,True,B,276,S,B/S
test,3376,7380_03,Europa,False,B/276/S,TRAPPIST-1e,44.0,False,334.0,80.0,0.0,1019.0,1966.0,Tabus Witicheal,,3399.0,7380,True,B,276,S,B/S
test,3377,7380_04,Europa,False,B/276/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Eltar Witicheal,,0.0,7380,True,B,276,S,B/S
test,3378,7381_01,Earth,True,G/1187/P,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,Dessie Watkinsones,,0.0,7381,False,G,1187,P,G/P
test,3379,7382_01,Earth,True,G/1197/S,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,Bel Mcdon,,0.0,7382,False,G,1197,S,G/S
test,3380,7383_01,Earth,True,G/1188/P,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Brada Leonadorsen,,0.0,7383,True,G,1188,P,G/P
test,3381,7383_02,Earth,False,F/1529/P,TRAPPIST-1e,39.0,False,350.0,134.0,0.0,0.0,319.0,Evendy Leonadorsen,,803.0,7383,True,F,1529,P,F/P
test,3382,7384_01,Earth,False,E/494/S,TRAPPIST-1e,27.0,False,837.0,0.0,0.0,36.0,0.0,Velyne Shephendry,,873.0,7384,False,E,494,S,E/S
test,3383,7386_01,Earth,True,G/1189/P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Valey Summington,,0.0,7386,False,G,1189,P,G/P
test,3384,7389_01,Mars,True,F/1530/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Crus Anake,,0.0,7389,False,F,1530,P,F/P
test,3385,7397_01,Europa,False,B/243/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Nuson Heeroling,,0.0,7397,False,B,243,P,B/P
test,3386,7400_01,Earth,False,F/1532/P,PSO J318.5-22,41.0,False,366.0,0.0,0.0,17.0,331.0,Card Waderoachez,,714.0,7400,False,F,1532,P,F/P
test,3387,7404_01,Earth,True,G/1199/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Thew Stanleyd,,0.0,7404,False,G,1199,S,G/S
test,3388,7407_01,Mars,False,E/480/P,TRAPPIST-1e,27.0,False,213.0,1083.0,1.0,0.0,1.0,Mitch Staf,,1298.0,7407,False,E,480,P,E/P
test,3389,7409_01,Earth,False,,TRAPPIST-1e,39.0,False,791.0,0.0,0.0,94.0,0.0,Dord Solinez,,885.0,7409,True,,,,
test,3390,7409_02,Earth,False,F/1421/S,TRAPPIST-1e,34.0,False,0.0,14.0,775.0,14.0,0.0,Raulia Solinez,,803.0,7409,True,F,1421,S,F/S
test,3391,7412_01,Europa,True,C/273/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Chellus Ambleetive,,0.0,7412,False,C,273,S,C/S
test,3392,7413_01,Earth,True,G/1196/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Evendy Bushafford,,0.0,7413,True,G,1196,P,G/P
test,3393,7413_02,Earth,True,G/1196/P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Nelle Bushafford,,0.0,7413,True,G,1196,P,G/P
test,3394,7414_01,Mars,False,D/222/S,55 Cancri e,13.0,False,78.0,1.0,16.0,5.0,1868.0,Flys Knité,,1968.0,7414,False,D,222,S,D/S
test,3395,7415_01,Earth,False,G/1202/S,TRAPPIST-1e,50.0,False,14.0,0.0,3.0,483.0,0.0,Kene Beckeetter,,500.0,7415,False,G,1202,S,G/S
test,3396,7417_01,Earth,False,F/1422/S,TRAPPIST-1e,24.0,False,31.0,0.0,232.0,232.0,1026.0,Andace Leblanchez,,1521.0,7417,True,F,1422,S,F/S
test,3397,7417_02,Earth,False,G/1203/S,TRAPPIST-1e,18.0,,1551.0,228.0,0.0,,0.0,Briam Leblanchez,,,7417,True,G,1203,S,G/S
test,3398,7420_01,Earth,False,F/1536/P,TRAPPIST-1e,24.0,False,651.0,0.0,0.0,38.0,0.0,Oraryn Georgasey,,689.0,7420,False,F,1536,P,F/P
test,3399,7421_01,Earth,True,G/1198/P,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Lison Fowlesterez,,0.0,7421,True,G,1198,P,G/P
